age,income,credit_score,loan_amount,loan_tenure_months,debt_to_income_ratio,num_open_accounts,num_credit_inquiries,months_employed,has_mortgage,default
47,42996.65,782,26104.6,36,0.2045,5,2,55,0,0
36,32689.22,591,34261.65,84,0.0869,2,10,82,1,0
69,97676.93,544,46534.06,36,0.1634,13,3,14,1,0
67,62274.59,714,28475.87,60,0.2709,11,3,89,0,0
46,38894.18,633,32410.81,84,0.2439,11,0,15,0,1
23,89704.29,813,32491.29,36,0.1638,14,7,36,0,0
51,45241.75,608,30015.28,12,0.1006,11,10,91,1,0
49,29636.14,718,27865.13,24,0.3027,1,6,28,0,0
29,99768.84,737,57372.36,24,0.2215,13,9,283,0,0
53,45773.08,608,12551.03,12,0.4576,1,4,56,0,0
63,48803.17,591,93392.65,48,0.0561,11,7,153,0,0
27,61119.73,709,39391.99,24,0.212,15,9,84,0,0
57,106010.63,696,52365.88,12,0.2984,7,8,34,0,0
28,60477.01,537,56108.73,12,0.242,5,1,100,0,0
58,32874.13,560,23745.88,24,0.3249,14,10,29,0,0
42,78585.19,447,20981.26,36,0.176,7,0,32,0,0
22,46981.31,698,19548.2,84,0.1707,14,1,233,0,0
69,150000.0,629,31312.08,60,0.4809,5,2,92,1,0
30,59840.63,637,55244.43,72,0.3037,3,7,21,0,0
51,20000.0,515,25584.52,60,0.408,9,9,28,0,1
30,71587.98,562,52300.38,72,0.4721,6,5,26,0,1
67,150000.0,612,8771.36,36,0.2438,11,3,110,0,0
58,131657.63,596,28815.24,12,0.3325,5,5,48,1,0
61,149563.62,659,73151.1,48,0.1949,12,7,176,0,0
43,35958.47,697,32774.87,12,0.4891,6,2,107,0,0
44,94473.65,832,22081.91,24,0.0169,6,2,69,1,0
53,41731.13,648,24486.91,72,0.1128,11,3,41,0,0
60,66979.69,739,5902.83,48,0.3546,4,5,88,0,0
63,31682.63,584,19789.74,60,0.4171,5,8,26,0,0
22,43380.8,516,68483.27,48,0.3375,9,5,19,0,0
54,42696.69,622,25602.32,48,0.2814,5,1,38,1,0
27,93833.54,522,27481.64,36,0.2787,6,2,103,1,0
36,89353.85,651,8963.47,24,0.3745,6,0,65,0,0
62,68762.23,588,13650.03,24,0.2754,10,4,32,0,0
34,30478.88,494,74163.66,72,0.4047,6,5,76,0,1
61,51235.11,789,52595.01,84,0.3879,10,2,17,0,0
44,41230.84,607,16672.84,12,0.3766,4,0,1,0,0
33,92488.34,519,24875.95,48,0.4151,14,1,43,0,0
38,107914.27,722,35685.39,48,0.2216,15,7,38,1,0
48,101538.45,592,17717.77,48,0.2736,1,4,55,1,0
59,41043.6,737,10910.86,24,0.265,2,10,81,1,0
51,20000.0,591,33006.96,12,0.3512,2,6,25,1,0
67,24748.47,607,51203.6,24,0.0565,3,3,157,0,0
64,121882.59,678,51798.39,24,0.2965,12,0,22,0,0
58,48990.05,697,61398.61,12,0.4477,4,8,182,0,0
51,41135.95,711,14297.87,36,0.3878,9,3,17,0,0
36,136125.18,643,37599.32,60,0.3865,4,6,72,0,0
42,112710.74,692,30912.91,84,0.3238,1,5,0,1,0
27,60610.56,710,34463.9,60,0.3728,2,0,2,1,0
40,51704.42,666,31982.08,24,0.1238,15,10,26,0,0
67,56047.2,639,24434.01,36,0.535,9,1,9,1,0
42,67075.99,534,5939.18,36,0.0359,10,6,70,0,0
27,133255.5,698,72918.48,24,0.4673,3,1,65,0,0
53,73956.6,653,44266.97,84,0.029,8,10,34,0,0
69,86078.46,617,14904.61,60,0.5424,10,3,27,1,1
64,107434.33,752,48236.87,48,0.3544,12,5,26,1,0
35,33361.64,536,27767.38,48,0.2729,10,0,14,0,0
44,87328.39,782,28243.44,36,0.3074,9,8,67,1,0
48,51674.29,648,22901.35,36,0.2771,10,2,176,0,0
34,20000.0,675,50119.14,60,0.0171,6,1,22,0,0
35,20659.18,618,22473.81,84,0.2441,11,3,12,0,0
33,35988.01,517,18805.4,48,0.3604,5,6,146,1,0
70,78089.56,639,71614.07,24,0.6082,11,3,66,0,0
58,63379.76,677,32619.68,84,0.2697,7,3,83,0,0
63,65655.94,704,33239.96,36,0.2106,9,0,71,1,0
62,150000.0,634,55021.45,12,0.0326,8,8,38,0,0
68,31743.88,475,24329.58,48,0.1768,9,3,21,0,0
27,59058.47,527,27422.2,72,0.2609,11,9,158,0,0
65,69718.28,814,43626.9,24,0.3764,5,4,46,0,0
25,41434.26,563,14402.74,24,0.1318,8,7,12,1,1
45,60728.2,764,41467.26,36,0.4764,7,3,38,1,0
51,26903.87,575,23076.57,72,0.3166,1,0,18,0,0
39,121170.4,635,60674.79,84,0.2367,13,7,164,1,0
29,42582.25,700,50412.68,72,0.5161,11,6,91,0,0
31,150000.0,584,46570.8,24,0.2536,1,10,5,1,0
62,58909.81,777,13847.01,72,0.4771,2,8,36,0,0
37,100110.19,656,34131.05,36,0.3402,14,6,57,0,0
37,58299.49,687,17919.42,84,0.2908,13,0,35,0,0
67,58960.8,629,35521.08,84,0.2391,11,9,19,1,0
29,44711.47,703,9052.83,72,0.0779,11,1,165,0,0
66,63548.71,776,14407.45,84,0.0682,13,8,1,0,0
67,70192.68,639,74118.48,12,0.2578,9,7,38,0,0
51,40451.97,788,45316.75,60,0.299,1,8,44,1,0
30,56245.3,601,29369.46,12,0.153,7,3,9,0,0
29,44132.45,711,21052.07,60,0.3734,5,5,72,1,1
35,150000.0,689,18947.89,36,0.0707,3,0,29,0,0
50,57247.23,565,40949.44,84,0.2206,13,3,18,0,0
29,129652.89,667,29549.46,48,0.3641,10,9,58,0,0
44,54295.08,651,91857.0,72,0.3217,14,2,16,0,0
27,68162.09,582,32504.76,36,0.1779,2,10,23,0,0
48,30924.93,679,37617.79,12,0.3037,15,0,71,0,0
23,47880.5,662,15786.3,72,0.1174,10,4,15,0,1
56,66520.63,644,29248.41,24,0.4164,9,4,32,0,0
24,132323.1,645,40384.24,72,0.3645,3,10,17,0,0
31,66902.48,643,29037.07,48,0.2385,10,5,42,0,0
30,119594.27,621,27136.17,84,0.1221,9,9,70,0,0
62,82484.41,661,44185.23,36,0.227,11,9,92,1,0
24,135090.56,598,90119.69,36,0.5111,3,6,12,0,1
43,58132.43,850,39615.73,72,0.118,10,7,43,0,0
50,150000.0,537,72150.66,72,0.247,2,8,46,0,0
47,46971.76,603,52731.14,12,0.0133,2,5,27,1,0
55,40813.54,610,69606.42,72,0.4639,8,10,116,0,1
61,32694.87,813,25189.14,48,0.4125,2,4,53,0,0
41,150000.0,544,32075.36,84,0.2255,11,8,12,0,1
62,90194.51,684,32155.41,60,0.3908,8,3,29,1,0
37,50662.42,670,50401.0,72,0.4258,4,3,3,0,0
70,111804.98,677,58421.99,36,0.1883,5,3,133,0,0
46,84444.19,749,39145.22,24,0.3096,8,2,64,0,0
58,150000.0,747,61452.75,72,0.2134,9,8,34,0,0
64,27614.15,614,25900.07,12,0.432,12,4,16,0,0
60,52434.49,666,61773.3,60,0.1189,9,7,42,0,0
63,47512.08,501,66801.82,84,0.4946,9,2,266,1,0
48,22318.22,658,54529.54,84,0.1664,10,7,83,0,0
24,101738.76,586,39359.86,72,0.1149,9,0,64,0,1
46,52302.62,635,55714.4,48,0.5118,6,7,69,0,0
30,86665.89,515,21239.06,72,0.4067,4,5,48,0,0
65,150000.0,682,40905.4,12,0.3544,8,1,53,0,0
33,50180.32,514,43490.87,72,0.3115,2,3,93,0,0
33,48505.07,662,16355.03,24,0.6004,4,0,58,0,0
34,63534.1,552,48278.93,72,0.3008,3,1,92,0,0
53,98088.33,582,17166.39,36,0.0299,8,8,51,0,0
49,45100.27,742,28092.25,72,0.4721,15,9,51,1,1
68,43674.48,697,37192.28,60,0.2749,14,9,36,1,0
42,101579.26,742,23424.98,84,0.1649,2,1,111,0,0
35,72353.54,775,38159.59,72,0.6829,13,6,10,0,0
24,21539.33,588,37795.08,84,0.1723,3,6,66,0,0
22,32445.08,770,22200.96,24,0.061,14,3,40,1,0
40,126831.91,533,51061.43,36,0.2585,4,6,25,0,0
67,73200.98,710,22959.94,48,0.0236,2,2,8,0,0
47,40900.68,611,100000.0,12,0.3738,12,10,67,0,1
65,54983.87,576,34006.7,12,0.2785,13,2,70,1,0
26,60271.72,699,17983.74,12,0.2975,6,2,24,0,1
26,86497.14,726,20118.5,72,0.405,9,8,38,1,1
62,30359.61,723,72297.75,48,0.1008,12,2,7,0,0
27,39321.45,667,28410.36,72,0.0389,13,9,56,0,0
24,68629.51,661,16022.38,72,0.4058,7,6,32,0,0
41,56958.76,692,60610.76,12,0.3323,12,9,47,1,0
67,79692.41,674,28301.09,72,0.0465,12,6,15,0,0
55,32378.38,693,53747.46,24,0.6456,12,10,182,0,1
26,71579.52,666,63661.78,36,0.199,14,8,75,0,0
63,103341.24,717,42816.47,84,0.2699,13,8,109,1,0
63,76374.89,520,100000.0,36,0.1289,7,1,11,0,0
61,64186.99,639,12902.22,84,0.5029,5,8,62,1,0
66,57071.39,539,22230.71,48,0.4669,15,3,41,1,0
33,39441.52,672,31145.65,12,0.0959,7,9,55,0,1
69,57757.05,781,100000.0,72,0.2405,14,0,6,1,0
37,112403.79,612,100000.0,12,0.296,15,0,86,0,0
61,56414.74,660,78685.53,60,0.1829,1,7,154,0,0
50,38372.56,711,22550.8,48,0.4044,3,0,41,0,0
60,46811.14,485,24185.08,12,0.3745,9,3,16,1,0
52,66199.3,608,22089.64,48,0.0893,2,5,3,1,1
53,49674.3,679,22696.0,36,0.4957,10,2,3,0,0
52,76317.05,418,88931.6,12,0.3482,1,8,176,0,0
60,77763.07,572,31374.15,48,0.1513,13,6,36,0,0
58,93385.52,738,33965.52,12,0.3496,7,7,87,0,0
28,122000.42,730,57793.53,48,0.2716,11,2,111,1,0
62,98511.58,680,13384.91,24,0.3335,7,0,161,0,0
48,37529.42,721,37480.93,72,0.6097,11,0,163,1,0
37,38110.03,667,18804.98,84,0.4056,11,2,43,0,0
47,57648.2,694,30435.08,84,0.1373,5,2,131,0,0
69,47782.38,625,25543.74,84,0.3802,13,6,102,0,0
64,33888.69,659,24765.62,12,0.2126,13,9,103,0,0
62,48009.5,599,41578.94,48,0.4583,5,3,31,1,0
44,47228.06,751,41470.1,24,0.1333,1,6,29,0,0
60,42790.7,772,31828.19,12,0.2128,7,10,82,0,0
40,51128.9,760,45361.12,36,0.1713,10,5,23,0,0
55,107928.63,617,21565.09,48,0.161,12,2,95,1,0
53,66145.96,574,54663.5,36,0.3668,4,5,41,0,0
34,150000.0,752,32089.39,12,0.4711,8,0,51,1,0
35,65202.57,694,27168.18,36,0.3661,12,10,51,0,0
24,51790.76,676,22542.21,24,0.2038,8,10,39,0,0
28,59998.0,599,31418.79,12,0.2739,12,0,256,0,0
43,68066.88,684,100000.0,48,0.2403,11,2,75,0,0
45,74430.94,563,34961.81,12,0.2063,3,1,40,0,0
30,150000.0,701,18276.25,84,0.2355,4,9,37,0,0
42,39235.6,760,63025.3,72,0.3829,12,9,5,0,0
51,91998.08,780,27360.15,84,0.2747,11,3,15,0,0
33,66428.09,707,43055.94,12,0.1547,13,5,63,0,0
38,27294.79,539,25250.56,48,0.2216,5,7,6,1,1
40,88022.65,666,78312.62,72,0.1821,1,10,21,1,0
46,112849.66,821,25477.33,60,0.2734,4,9,81,0,0
39,39003.7,581,84011.99,36,0.2428,7,7,102,1,0
58,59607.28,645,19349.92,72,0.1769,2,5,37,1,0
38,25268.73,763,30462.64,36,0.2102,3,7,2,0,0
43,31907.51,699,84119.82,84,0.0679,3,7,24,1,0
40,101115.1,848,40171.16,12,0.264,2,6,45,0,0
30,47419.64,591,100000.0,60,0.2654,6,2,101,0,0
55,34392.66,571,30900.13,12,0.5789,13,0,85,0,0
33,67153.09,748,42371.27,84,0.3219,6,5,3,0,0
36,46110.4,554,100000.0,36,0.2492,5,9,123,0,0
60,47315.31,634,14641.95,12,0.0382,9,10,45,1,0
68,86652.66,645,13593.54,72,0.0947,10,5,88,1,0
54,33494.39,733,22532.07,84,0.4541,6,10,1,0,0
66,38075.16,699,59161.34,84,0.2222,1,0,68,0,0
63,64669.18,687,13823.0,48,0.2277,5,9,113,1,0
45,97217.39,618,51960.0,12,0.4045,2,2,96,1,0
59,111199.39,747,49812.64,24,0.3326,3,3,35,0,0
38,42936.14,850,100000.0,12,0.2058,10,3,45,1,0
44,95672.72,705,68001.9,12,0.2132,3,2,40,0,0
48,40454.33,658,45180.92,24,0.2478,6,3,29,0,0
69,149209.21,546,82082.47,48,0.1635,6,6,55,0,0
63,33965.97,599,50178.52,72,0.1922,14,0,2,1,0
45,116336.18,633,27555.51,60,0.1311,3,2,8,0,0
53,43120.64,607,18274.04,24,0.2834,2,3,8,1,0
31,150000.0,649,25806.47,60,0.2941,9,0,32,1,0
61,80471.66,792,35452.73,24,0.0379,10,9,6,0,0
49,36025.84,750,40336.46,48,0.6073,8,4,186,0,0
48,46114.41,637,10085.79,84,0.251,11,6,30,0,0
59,88485.2,553,31833.16,12,0.2883,13,6,14,0,0
53,101348.69,757,36943.65,84,0.1127,10,3,21,0,0
25,57794.11,646,50439.13,24,0.5026,9,2,53,1,0
36,61226.12,512,96382.56,60,0.3164,11,0,23,0,0
30,87480.97,707,40594.67,24,0.3608,4,9,25,0,0
58,63952.71,732,21041.72,24,0.2069,4,8,80,1,0
23,31358.72,456,12199.53,48,0.4353,6,7,25,1,0
31,39875.32,584,54841.72,36,0.1814,12,7,34,1,1
51,67343.39,641,21558.98,48,0.7399,13,8,6,0,0
56,109945.63,709,61089.92,24,0.0673,9,0,93,0,0
46,134321.47,609,83989.92,84,0.1782,10,7,17,0,0
64,88412.15,583,14379.45,60,0.064,12,10,184,0,0
67,69123.18,708,50631.82,72,0.3849,4,9,6,0,0
28,87064.71,613,78871.36,72,0.2956,2,2,61,1,0
68,42899.89,693,66931.41,72,0.2648,12,6,116,1,0
52,55458.18,561,10323.44,12,0.3798,2,2,104,0,1
53,39653.51,542,21759.57,60,0.3199,3,1,52,1,0
26,32068.47,710,16846.39,84,0.2988,6,3,22,0,0
52,70740.57,670,49716.08,12,0.4436,12,3,43,1,0
57,65693.59,724,46536.67,48,0.0736,6,10,19,0,0
50,84442.51,607,7195.89,24,0.4439,2,5,100,0,1
26,78673.05,586,30318.13,72,0.2602,2,9,160,1,0
47,67597.22,759,58713.91,84,0.5283,4,10,76,0,0
67,79087.36,528,39687.26,12,0.5044,2,7,89,1,1
57,58609.87,750,39646.59,72,0.2935,5,5,62,0,0
28,73603.34,756,29173.14,36,0.1067,2,5,13,0,0
69,41644.63,719,19237.86,84,0.0966,13,8,168,0,0
68,72031.08,595,35945.76,12,0.0896,1,3,6,1,0
30,83634.29,585,37468.51,24,0.4815,3,4,66,0,0
61,42837.08,633,52530.68,72,0.3968,1,3,183,0,0
41,61446.12,546,55154.85,72,0.167,5,2,32,0,0
51,43835.48,573,38235.39,12,0.2289,13,3,76,0,0
43,46016.1,702,70048.63,24,0.1737,9,1,12,0,0
60,34116.46,702,28999.83,36,0.243,15,9,52,0,1
70,112745.4,566,15269.08,12,0.4897,10,9,90,1,0
60,102011.68,704,48350.52,72,0.2092,7,7,76,0,0
67,78332.43,686,39176.32,60,0.2153,15,8,48,0,0
68,150000.0,771,48930.63,72,0.0486,3,4,26,1,0
26,54468.46,696,17006.13,48,0.4845,2,5,6,1,0
34,150000.0,735,100000.0,60,0.3121,5,10,73,0,0
57,53435.75,688,55620.18,60,0.263,14,0,50,0,1
50,68022.69,728,30552.5,60,0.496,13,1,1,0,0
24,49075.3,547,20717.38,48,0.3898,9,9,33,0,1
26,72125.49,640,69306.37,60,0.1439,14,0,1,0,0
47,90926.56,647,18749.8,60,0.1829,10,8,30,1,0
52,56559.12,631,100000.0,60,0.2341,4,4,120,1,0
30,145562.37,686,25136.52,84,0.0651,1,7,51,0,0
30,67479.2,701,100000.0,36,0.2946,1,10,40,1,0
28,68544.79,681,32510.41,84,0.507,13,6,62,0,0
49,38006.07,636,93755.73,12,0.0784,5,0,302,0,0
22,73810.0,591,23366.97,48,0.4455,7,5,31,0,0
50,55993.25,738,36728.26,48,0.3123,6,0,66,1,0
45,44173.49,678,58856.03,84,0.2904,2,10,96,0,1
44,40609.72,569,54027.38,12,0.2433,1,3,94,0,0
55,150000.0,635,70295.08,24,0.4654,11,10,40,0,1
47,52483.88,511,27106.17,48,0.1767,11,10,12,1,0
57,28897.41,653,38211.24,72,0.2564,4,3,66,1,0
59,42230.13,634,76805.62,48,0.3693,2,3,258,0,0
67,58350.08,604,23785.86,60,0.1034,8,9,12,0,0
61,78694.89,777,51201.53,24,0.3251,2,7,19,1,0
47,79015.42,558,31840.8,84,0.611,5,5,78,1,1
46,83977.76,707,41090.18,72,0.1651,11,9,1,1,0
33,43372.02,825,38205.32,12,0.3933,3,2,49,1,0
51,70984.74,736,22629.96,60,0.2333,12,7,2,1,0
28,38637.18,647,31057.14,12,0.0938,14,3,18,0,0
67,43922.35,559,39614.85,48,0.482,3,0,26,0,0
63,37840.89,541,34144.8,60,0.229,10,3,29,0,0
27,33050.95,617,93306.18,84,0.1001,12,1,79,0,0
60,101936.44,595,66567.61,12,0.4773,8,10,1,0,0
27,84483.02,592,43216.96,36,0.6214,5,2,57,0,1
57,97570.72,624,22973.86,60,0.532,15,10,3,0,0
26,61062.7,642,22149.85,24,0.2382,5,8,185,0,0
45,88291.92,689,100000.0,60,0.2737,4,4,44,0,0
54,24818.76,551,19812.51,24,0.428,2,8,13,1,1
57,92184.18,595,38883.13,24,0.3462,14,0,91,0,0
42,65418.47,637,45096.92,48,0.3657,4,1,7,0,1
67,81924.62,634,30127.87,60,0.1297,2,8,3,0,0
59,72403.63,797,19904.03,24,0.1978,1,4,99,0,0
32,36551.31,669,22675.99,84,0.2465,5,1,79,0,0
54,28310.28,521,26162.88,84,0.0608,11,1,28,0,0
57,41939.06,683,23725.47,12,0.2866,11,8,140,1,0
38,79416.28,694,80549.91,36,0.2242,13,5,0,0,0
58,84545.55,640,36117.2,48,0.4915,11,4,221,1,0
66,30213.04,553,26521.72,48,0.6238,1,4,116,0,0
62,36660.32,791,38722.45,24,0.1544,13,1,41,0,0
59,41705.24,564,54218.29,48,0.3588,4,10,63,0,0
53,50078.52,703,29531.95,84,0.1263,15,2,104,0,0
35,30302.17,666,62391.78,36,0.217,6,4,23,0,0
60,29406.59,698,16937.95,24,0.2487,1,9,112,0,1
39,39699.04,787,73334.19,72,0.1711,6,0,330,0,0
48,62512.82,695,36120.96,48,0.2351,7,6,77,0,0
37,33180.01,605,35284.27,60,0.1537,13,5,15,1,0
37,56505.78,738,23961.21,60,0.1672,9,7,54,0,0
29,101648.54,600,17383.73,72,0.6079,1,9,65,1,0
69,31229.24,663,13359.68,72,0.2767,1,1,29,1,0
29,54002.04,547,22978.95,60,0.3683,10,4,57,0,0
26,99945.31,567,51668.52,48,0.1073,2,4,16,1,0
67,48575.07,654,20398.83,48,0.2601,8,9,60,1,0
49,44943.67,679,14341.76,24,0.1023,14,4,50,0,0
43,107124.6,514,21048.0,48,0.5184,13,4,34,0,0
58,51374.59,690,28827.93,60,0.4371,10,2,164,1,0
40,104010.54,584,29516.34,72,0.1112,5,6,45,1,0
28,74197.27,752,33612.87,72,0.23,8,6,16,1,0
57,50441.91,622,67478.47,36,0.2521,2,5,165,0,0
30,76103.18,560,76845.54,72,0.1134,12,6,25,0,0
49,70278.75,656,100000.0,48,0.2504,2,9,36,1,0
68,99751.9,577,13698.69,36,0.5213,1,9,86,0,1
67,45516.37,752,21730.45,24,0.2609,10,6,115,0,0
39,61120.53,650,55220.59,24,0.4118,9,10,57,0,1
60,58060.58,638,27655.54,60,0.3156,9,4,46,0,0
52,85141.86,697,60868.55,24,0.2843,8,0,281,1,0
45,35861.17,570,41120.75,12,0.0745,9,8,55,0,0
28,99557.29,547,93669.0,24,0.1266,7,8,54,0,1
40,75596.43,683,67889.03,84,0.227,3,0,41,1,0
53,30993.65,562,68638.58,24,0.195,9,3,1,0,1
70,109549.46,562,28364.03,24,0.5975,1,2,42,1,0
22,150000.0,717,34252.8,36,0.3626,1,5,67,0,0
57,98806.33,692,30237.8,36,0.1376,9,3,56,0,0
63,122209.54,550,14712.68,84,0.5013,11,8,29,1,0
68,62485.24,600,87821.49,24,0.3981,2,6,10,1,1
42,26088.44,578,56796.64,36,0.067,6,9,2,0,0
27,23811.88,792,29524.74,36,0.2605,14,9,78,1,0
35,68018.91,722,79439.86,24,0.5582,12,3,34,0,0
63,44534.11,616,24879.0,36,0.107,13,6,36,1,0
65,37900.21,696,12053.61,24,0.2383,10,6,184,1,0
53,58024.85,542,66464.41,72,0.5586,3,5,24,1,1
28,81453.91,596,16862.78,72,0.3649,6,10,35,1,1
27,28958.56,658,32290.71,24,0.196,9,0,46,1,0
45,47837.31,686,41096.32,48,0.165,10,10,2,0,0
50,127380.68,642,45765.2,24,0.5897,2,10,16,1,0
23,34973.85,670,60417.9,84,0.0629,15,4,64,0,0
55,92492.29,656,51457.47,12,0.4543,15,3,288,0,1
48,46987.39,637,50510.45,36,0.2485,1,0,5,1,1
22,78660.54,626,22596.47,36,0.3781,9,1,200,0,0
26,103638.46,616,43327.64,36,0.3302,3,2,110,0,0
44,86737.44,669,14715.7,84,0.2404,5,9,153,1,0
57,94332.38,683,92714.73,48,0.2316,14,8,36,0,0
62,33664.64,666,15653.68,36,0.4868,11,9,170,1,0
43,104488.24,556,29499.72,72,0.5139,6,3,35,1,1
36,39091.23,570,16459.79,72,0.0817,1,3,1,1,0
69,68170.75,682,23432.99,24,0.465,13,9,38,0,0
44,68126.61,768,36609.28,48,0.2871,5,6,68,1,0
37,76310.15,662,26442.96,36,0.3394,10,0,1,0,0
43,70861.2,617,72153.26,48,0.3057,4,8,15,0,1
22,39265.24,668,41611.86,36,0.2255,12,1,117,1,0
36,30487.32,559,27508.61,72,0.2356,6,0,156,1,0
47,92612.03,755,33518.43,84,0.0486,12,10,113,1,0
67,65704.14,665,75494.89,12,0.4789,2,10,56,0,0
58,106371.02,596,62650.22,72,0.1608,10,7,35,0,0
60,58549.83,637,18338.12,84,0.3842,15,3,110,0,0
48,29655.94,608,24139.6,36,0.2013,8,1,54,0,1
27,97058.08,755,48284.89,48,0.066,8,5,39,1,1
41,49752.44,634,44892.23,12,0.4539,11,5,87,0,1
70,71040.24,662,19336.91,36,0.3751,13,0,89,0,0
24,43315.69,696,56924.21,24,0.184,13,7,29,0,0
65,136236.94,591,21278.99,84,0.2922,1,0,33,0,0
55,38627.42,665,79403.37,12,0.6152,5,5,11,0,0
35,50578.66,672,49894.67,36,0.0951,13,1,53,1,0
60,63178.82,526,18413.61,48,0.3609,15,0,64,1,0
63,34679.67,670,26437.9,84,0.1124,10,3,11,0,0
24,70633.5,646,26163.58,72,0.038,1,6,20,0,1
27,134048.27,660,39971.66,84,0.1529,11,10,28,0,1
54,46852.93,653,32132.2,36,0.1349,15,0,5,0,0
70,72953.05,671,18264.36,24,0.4795,13,5,35,0,0
23,20000.0,757,15731.88,48,0.1859,11,8,61,0,0
54,58719.98,556,50484.11,36,0.2074,8,3,77,0,0
28,51199.18,623,43120.0,12,0.2454,14,8,203,1,0
53,39765.35,703,38689.46,72,0.3373,10,4,50,1,0
52,102818.98,688,42720.71,12,0.4363,8,0,255,0,0
26,50862.35,687,25050.49,24,0.09,14,2,87,0,0
55,54789.91,850,40554.23,84,0.4032,1,4,27,0,0
65,49583.01,699,100000.0,72,0.4089,2,6,41,0,1
64,22961.91,740,73477.92,60,0.4329,13,1,35,1,0
23,33996.29,625,30544.96,12,0.3864,1,5,123,0,0
34,96813.99,571,26528.55,24,0.0704,14,8,220,0,0
33,20848.24,625,6527.22,24,0.3285,15,4,12,0,0
44,40816.53,707,68955.49,60,0.395,4,2,31,0,0
29,49027.66,683,58218.78,48,0.3241,14,7,45,0,0
63,143173.28,682,26204.94,36,0.0516,9,6,21,1,0
60,87930.49,633,15382.34,72,0.1317,8,4,167,0,0
61,45315.97,620,18157.51,72,0.1752,14,9,9,0,0
31,114950.5,636,47412.38,72,0.603,12,8,2,0,0
22,41346.46,708,34420.09,12,0.4459,14,1,26,0,0
66,99165.94,717,54992.67,60,0.3986,14,6,259,1,0
36,30350.29,570,38248.74,24,0.2626,11,6,25,0,0
54,102398.66,711,64864.47,24,0.4449,8,2,8,0,0
66,48870.69,598,45330.94,84,0.4133,3,2,18,1,0
23,35801.6,688,59711.34,36,0.3507,2,1,109,1,0
22,53713.96,635,10365.0,72,0.5788,4,3,31,1,0
22,68780.26,775,17316.11,24,0.4571,8,2,7,0,0
29,46752.63,617,29184.38,84,0.4752,3,7,8,1,0
24,78982.12,664,69406.88,24,0.2604,6,10,31,0,0
62,44734.62,699,100000.0,24,0.6595,12,5,79,1,1
51,81649.11,580,32907.59,36,0.7102,1,9,40,1,0
70,74690.71,644,25161.04,24,0.1771,5,5,79,0,0
61,58077.78,629,11237.58,60,0.0465,15,10,93,1,0
69,48016.93,609,60970.06,24,0.4993,5,4,88,1,1
33,64587.13,615,26105.09,24,0.3614,11,8,16,0,1
36,78836.15,739,100000.0,60,0.117,10,9,40,0,0
63,150000.0,602,23303.47,12,0.0925,12,10,18,1,0
33,95770.52,695,100000.0,48,0.2721,11,4,44,1,0
24,97537.77,675,56898.28,60,0.1738,9,3,61,1,0
54,150000.0,538,19595.23,48,0.2757,15,0,9,0,0
61,77495.82,692,41742.97,12,0.4431,5,6,25,0,0
69,76291.88,537,57689.38,24,0.0534,5,6,24,0,0
67,85136.19,700,31724.63,84,0.0315,9,4,82,0,0
27,36153.07,609,60041.4,72,0.235,11,2,125,0,1
59,47956.48,651,59253.15,36,0.1977,11,9,3,0,1
63,46486.41,546,51937.85,84,0.3838,15,10,1,0,0
56,82768.84,660,35958.33,12,0.1036,9,10,360,0,0
62,54880.46,724,17944.45,12,0.345,12,4,288,0,0
63,64158.49,585,34680.36,84,0.3371,2,8,10,1,1
43,103128.11,601,40361.79,60,0.4612,1,9,209,0,1
23,92187.09,686,11782.49,60,0.4741,13,8,51,0,0
44,55223.26,688,40196.74,36,0.1673,7,3,1,0,0
31,42830.36,455,34266.35,72,0.3028,5,9,75,0,1
27,105623.63,811,16680.98,60,0.1579,12,7,135,1,0
28,88163.26,692,29738.45,48,0.2478,6,1,159,0,0
56,26819.15,706,30118.42,36,0.1836,1,1,4,1,0
46,51196.32,639,100000.0,36,0.3894,9,5,27,0,0
48,65040.0,502,41442.86,60,0.7483,2,10,46,0,0
58,88381.23,704,67617.84,60,0.0568,15,8,24,1,0
48,94376.82,605,33837.02,72,0.438,5,7,34,0,0
52,69006.29,694,11797.58,36,0.3025,5,6,57,0,0
26,80227.67,632,54361.15,24,0.3737,13,10,5,0,0
63,61825.33,669,24467.18,48,0.1372,1,5,3,1,0
43,42747.85,588,29692.21,60,0.0501,11,4,11,0,0
29,52541.98,719,19306.89,24,0.1675,15,4,3,1,0
61,60445.39,555,37936.19,12,0.1541,1,5,13,0,0
57,58844.9,830,68810.18,36,0.5239,15,2,31,0,0
24,23323.43,829,63553.85,12,0.3514,10,10,13,0,0
31,49082.52,781,94062.4,12,0.2477,3,10,3,0,0
22,61580.64,752,100000.0,84,0.2652,13,4,31,0,0
35,52016.43,643,10641.06,72,0.5786,13,8,9,0,1
26,52922.72,743,17744.44,12,0.2873,15,8,21,0,1
56,76419.69,642,12272.12,36,0.4064,14,6,60,0,0
47,34909.75,526,53058.92,24,0.5884,10,1,95,0,0
70,26528.61,770,23960.24,84,0.4202,1,0,15,1,0
58,50307.78,740,27078.4,48,0.2641,12,7,114,0,0
51,87733.33,647,31889.8,24,0.0629,12,1,64,1,0
46,139215.24,552,45685.78,60,0.1287,12,9,102,1,0
24,88527.11,603,14895.39,48,0.116,3,4,97,1,0
25,28734.91,504,17063.24,24,0.3609,12,8,73,0,0
